도시코드,도시명,측정장소코드,측정장소명,측정망코드,측정망구분,측정일자,이산화황측정값(ppm),이산화질소측정값(ppm),일산화탄소측정값(ppm),오존측정값(ppm),PM10측정값(㎍/㎥),PM25측정값(㎍/㎥)
24,화성시,131556,새솔동,1,도시대기,202412,0.0028,0.0211,0.37,0.0222,35,19
24,화성시,131558,서신면,1,도시대기,202412,0.0032,0.0131,0.34,0.0241,34,18
4,안양시,131144,호계3동,1,도시대기,202412,0.0024,0.0247,0.51,0.015,35,23
26,양주시,131562,고읍,1,도시대기,202412,0.0036,0.0157,0.42,0.0187,35,20
26,양주시,131561,백석읍,1,도시대기,202412,0.0043,0.0185,0.46,0.0209,36,18
5,부천시,831152,내동,1,도시대기,202412,0.0028,0.0286,0.46,0.0155,,
5,부천시,831151,소사본동,1,도시대기,202412,0.0027,0.0237,0.59,0.0189,37,15
5,부천시,831155,송내대로,2,도로변,202412,0.0019,0.0223,0.38,0.0127,42,18
5,부천시,831153,중2동,1,도시대기,202411,0.0026,0.0239,0.45,0.0217,32,19
2,성남시,131121,단대동,1,도시대기,202411,0.0018,0.0221,0.42,0.0205,26,14
2,성남시,131120,대왕판교로,2,도로변,202411,0.0026,0.0344,0.68,0.0082,28,14
2,성남시,131126,복정동,1,도시대기,202411,0.0021,0.0236,0.45,0.0183,30,14
2,성남시,131129,상대원동,1,도시대기,202411,0.0019,0.0248,0.48,0.0192,26,12
2,성남시,131125,성남대로,2,도로변,202411,0.0025,0.0373,0.53,0.01,28,15
2,성남시,131124,수내동,1,도시대기,202411,0.0015,0.0231,0.48,0.0125,24,15
2,성남시,131128,운중동,1,도시대기,202411,0.0018,0.0258,0.42,0.0191,27,13
2,성남시,131123,정자동,1,도시대기,202411,0.0016,0.0211,0.46,0.0173,25,14
1,수원시,131116,경수대로,2,도로변,202411,0.0024,0.0341,0.51,0.0141,28,18
15,시흥시,131236,서해안로,2,도로변,202411,0.0035,0.0241,0.47,0.0224,32,18
15,시흥시,131232,시화산단,1,도시대기,202411,0.0028,0.0236,0.47,0.0177,38,20
15,시흥시,131235,장현동,1,도시대기,202411,0.0027,0.0237,0.36,0.0199,34,16
15,시흥시,131231,정왕동,1,도시대기,202411,0.003,0.0266,0.45,0.0182,33,20
9,안산시,131191,고잔동,1,도시대기,202411,0.0025,0.0257,0.4,0.0181,25,13
9,안산시,131195,부곡동,1,도시대기,202411,0.0022,0.0328,0.46,0.0161,30,
9,안산시,131194,원곡동,1,도시대기,202411,0.0026,0.026,0.31,0.0162,37,21
9,안산시,131192,초지동,1,도시대기,202411,0.0034,0.0251,0.41,0.0214,,
9,안산시,131198,중앙대로,2,도로변,202411,0.0028,0.0287,0.48,0.0144,29,18
9,안산시,131197,호수동,1,도시대기,202411,0.0027,0.0256,0.45,0.0186,26,16
22,안성시,131583,공도읍,1,도시대기,202411,0.0018,0.0169,0.43,0.0209,33,22
22,안성시,131581,봉산동,1,도시대기,202411,0.0016,0.0144,0.35,0.0231,30,17
22,안성시,131584,죽산면,1,도시대기,202411,0.0016,0.0145,0.42,0.0168,42,25
4,안양시,131142,부림동,1,도시대기,202411,0.0021,0.0241,0.45,0.0185,33,18
4,안양시,131145,안양2동,1,도시대기,202411,0.0018,0.0293,0.44,0.0171,27,16
4,안양시,131141,안양8동,1,도시대기,202411,0.0018,0.0189,0.42,0.0217,28,19
10,고양시,131382,식사동,1,도시대기,202411,0.0028,0.0186,0.35,0.0234,38,19
10,고양시,131384,신원동,1,도시대기,202411,0.0026,0.0124,0.4,0.0198,30,18
10,고양시,131385,주엽동,1,도시대기,202411,0.0038,0.0175,0.38,0.0221,32,15
10,고양시,131381,행신동,1,도시대기,202411,0.004,0.0184,0.36,0.0214,29,17
11,과천시,131202,과천동,1,도시대기,202411,0.0015,0.0231,0.59,0.0162,28,15
11,과천시,131201,별양동,1,도시대기,202411,0.0016,0.0249,0.48,0.0162,27,15
6,광명시,131163,소하동,1,도시대기,202411,0.0019,0.0228,0.49,0.0206,33,18
6,광명시,131161,철산동,1,도시대기,202411,0.0023,0.0237,0.38,0.0201,35,18
25,광주시,131392,경안동,1,도시대기,202411,0.0018,0.0229,0.4,0.0161,32,17
25,광주시,131395,곤지암,1,도시대기,202411,0.0017,0.0183,0.46,0.0193,31,17
25,광주시,131394,오포1동,1,도시대기,202411,0.0016,0.0181,0.49,0.0188,26,16
12,구리시,131211,교문동,1,도시대기,202411,0.0023,0.0116,0.28,0.0237,27,13
12,구리시,131212,동구동,1,도시대기,202411,0.0016,0.0166,0.31,0.0196,,15
16,군포시,131501,당동,1,도시대기,202411,0.0023,0.0247,0.44,0.02,32,19
16,군포시,131502,산본동,1,도시대기,202411,0.0022,0.0163,0.4,0.0186,27,14
23,김포시,131472,고촌읍,1,도시대기,202411,,,,,,
23,김포시,131471,사우동,1,도시대기,202411,0.0035,0.0167,0.41,0.0247,32,19
23,김포시,131473,월곶면,1,도시대기,202411,0.0037,0.014,0.37,0.024,31,20
23,김포시,131475,한강로,2,도로변,202411,0.0034,0.0191,0.4,0.0211,36,19
23,김포시,131474,한강신도시,1,도시대기,202411,0.0032,0.0125,0.35,0.0281,36,23
13,남양주시,131245,경춘로,2,도로변,202411,0.0023,0.0286,0.51,0.0126,37,17
13,남양주시,131241,금곡동,1,도시대기,202411,0.0017,0.0214,0.37,0.0184,19,13
13,남양주시,131243,별내동,1,도시대기,202411,0.0019,0.0228,0.33,0.0166,28,14
13,남양주시,131242,오남읍,1,도시대기,202411,0.0025,0.0141,0.27,0.0229,32,15
13,남양주시,131246,와부읍,1,도시대기,202411,0.0015,0.0143,0.28,0.025,25,15
13,남양주시,131247,진접읍,1,도시대기,202411,0.0018,0.0181,0.3,0.0232,31,15
13,남양주시,131244,화도읍,1,도시대기,202411,0.0019,0.019,0.34,0.0163,29,17
8,동두천시,131571,보산동,1,도시대기,202411,0.0038,0.014,0.41,0.0169,29,12
30,가평군,131611,가평,1,도시대기,202411,0.0021,0.0106,0.42,0.0211,25,10
30,가평군,131612,설악면,1,도시대기,202411,0.0019,0.0109,0.39,0.0178,30,16
10,고양시,131383,백마로,2,도로변,202411,0.0026,0.0224,0.38,0.0159,40,21
7,평택시,131346,고덕동,1,도시대기,202411,0.002,0.0184,0.24,0.0217,30,18
7,평택시,131344,송북동,1,도시대기,202411,0.0019,0.0192,0.28,0.0212,34,17
7,평택시,131342,안중,1,도시대기,202411,0.0021,0.0177,0.24,0.0237,38,24
7,평택시,131345,청북읍,1,도시대기,202411,0.002,0.0176,0.23,0.02,30,19
7,평택시,131343,평택항,1,도시대기,202411,0.002,0.0173,,0.0185,43,22
27,포천시,131453,선단동,1,도시대기,202411,0.0026,0.0185,0.36,0.0191,29,
27,포천시,131454,일동면,1,도시대기,202411,0.0021,0.0077,0.34,0.0264,23,15
18,하남시,131542,미사,1,도시대기,202411,0.0021,0.0182,0.35,0.0213,26,13
18,하남시,131541,신장동,1,도시대기,202411,,,,,,
24,화성시,131551,남양읍,1,도시대기,202411,0.0032,0.019,0.4,0.0183,33,18
19,용인시,131417,백암면,1,도시대기,202411,0.0014,0.0128,0.43,0.0187,33,20
19,용인시,131412,수지,1,도시대기,202411,0.0014,0.0239,0.44,0.0174,28,17
19,용인시,131416,이동읍,1,도시대기,202411,0.0015,0.0169,0.43,0.0171,28,17
19,용인시,131414,중부대로,2,도로변,202411,0.0013,0.0288,0.53,0.0129,26,16
17,의왕시,131223,고천동,1,도시대기,202411,0.0014,0.0237,0.4,0.0182,27,12
17,의왕시,131222,부곡3동,1,도시대기,202411,0.0015,0.029,0.41,0.0188,27,16
3,의정부시,131133,송산3동,1,도시대기,202411,0.0024,0.0225,0.39,0.0141,24,14
3,의정부시,131132,의정부1동,1,도시대기,202411,0.002,0.0205,0.42,0.0173,32,18
3,의정부시,131131,의정부동,1,도시대기,202411,0.0033,0.0226,0.4,0.0187,28,15
21,이천시,131444,부발읍,1,도시대기,202411,0.0041,0.0195,0.41,0.0167,36,20
21,이천시,131443,장호원읍,1,도시대기,202411,0.0029,0.0101,0.37,0.0167,32,19
7,평택시,131341,비전동,1,도시대기,202411,0.0023,0.0145,0.31,0.0165,37,
21,이천시,131442,창전동,1,도시대기,202411,0.0038,0.0183,0.36,0.018,28,16
20,파주시,131371,금촌동,1,도시대기,202411,0.0021,0.02,0.49,0.0211,36,22
20,파주시,131372,운정,1,도시대기,202411,0.0018,0.0192,0.49,0.0188,34,20
20,파주시,131374,파주읍,1,도시대기,202411,0.0021,0.0096,0.35,0.0223,27,14
24,화성시,131554,우정읍,1,도시대기,202411,0.0028,0.0131,0.34,0.0235,35,22
24,화성시,131555,청계동,1,도시대기,202411,0.0027,0.0097,0.33,0.0243,24,15
24,화성시,131552,향남읍,1,도시대기,202411,0.003,0.018,0.35,0.0204,34,17
31,양평군,131622,양평읍,1,도시대기,202411,0.0019,0.012,0.34,0.0208,27,18
31,양평군,131621,용문면,1,도시대기,202411,0.0024,0.0105,0.35,0.0206,25,16
28,여주시,131593,가남읍,1,도시대기,202411,0.0031,0.0158,0.39,0.0148,43,27
28,여주시,131592,대신면,1,도시대기,202411,0.0031,0.009,0.38,0.0174,27,22
28,여주시,131591,중앙동,1,도시대기,202411,0.0043,0.0185,0.42,0.0168,31,20
29,연천군,131601,연천,1,도시대기,202411,0.0017,0.0066,,0.0236,28,12
29,연천군,131602,전곡,1,도시대기,202411,0.0022,0.0093,0.28,0.0215,30,18
14,오산시,131532,금암로,2,도로변,202411,0.0025,0.0225,0.44,0.0166,31,19
14,오산시,131531,오산동,1,도시대기,202411,0.0025,0.026,0.4,0.017,28,17
19,용인시,131413,기흥,1,도시대기,202411,0.0013,0.0224,0.48,0.0176,28,16
19,용인시,131411,김량장동,1,도시대기,202411,0.0017,0.0229,0.49,0.0161,26,19
19,용인시,131415,모현읍,1,도시대기,202411,0.0015,0.0163,0.42,0.0171,28,15
1,수원시,131117,고색동,1,도시대기,202411,0.002,0.0274,0.51,0.014,29,17
1,수원시,131113,광교동,1,도시대기,202411,0.0019,0.026,0.36,0.0197,31,19
1,수원시,131111,신풍동,1,도시대기,202411,0.0023,0.0238,0.41,0.0195,26,17
1,수원시,131114,영통동,1,도시대기,202411,0.0016,0.0241,0.49,0.018,30,20
1,수원시,131112,인계동,1,도시대기,202411,0.0024,0.0343,0.48,0.0171,29,17
1,수원시,131115,천천동,1,도시대기,202411,0.0021,0.0278,0.39,0.0189,27,16
1,수원시,131119,호매실,1,도시대기,202411,0.0016,0.0182,0.42,0.018,26,19
15,시흥시,131233,대야동,1,도시대기,202411,0.003,0.0248,0.39,0.0179,31,16
15,시흥시,131234,목감동,1,도시대기,202411,0.0031,0.0283,0.47,0.0152,35,19
15,시흥시,131237,배곧동,1,도시대기,202411,0.0034,0.0261,0.44,0.0174,36,22
9,안산시,131196,대부동,1,도시대기,202411,0.0015,0.014,0.32,0.0284,25,
9,안산시,131193,본오동,1,도시대기,202411,0.0024,0.0233,,0.0158,29,17
24,화성시,131553,동탄,1,도시대기,202411,0.0032,0.0225,0.34,0.0198,28,19
24,화성시,131557,봉담읍,1,도시대기,202411,0.003,0.023,0.41,0.0177,33,20
24,화성시,131556,새솔동,1,도시대기,202411,0.0029,0.0205,0.35,0.0217,31,18
24,화성시,131558,서신면,1,도시대기,202411,0.0031,0.015,0.33,0.0264,34,21
4,안양시,131144,호계3동,1,도시대기,202411,0.002,0.0228,0.44,0.0192,28,19
26,양주시,131562,고읍,1,도시대기,202411,0.0031,0.015,0.37,0.0188,29,18
26,양주시,131561,백석읍,1,도시대기,202411,0.0032,0.0155,0.38,0.0238,30,15
5,부천시,831152,내동,1,도시대기,202411,0.0023,0.0301,0.45,0.0156,,
5,부천시,831151,소사본동,1,도시대기,202411,0.0026,0.0246,0.46,0.0192,36,15
5,부천시,831155,송내대로,2,도로변,202411,0.0018,0.0243,0.39,0.0127,37,17
5,부천시,831154,오정동,1,도시대기,202411,0.0018,0.0256,0.49,0.0185,36,17
7,평택시,131346,고덕동,1,도시대기,202410,0.002,0.0132,0.2,0.0283,25,14
7,평택시,131342,안중,1,도시대기,202410,0.0018,0.0126,0.21,0.0314,34,19
7,평택시,131345,청북읍,1,도시대기,202410,0.0021,0.0136,0.22,0.0183,25,16
7,평택시,131343,평택항,1,도시대기,202410,0.0015,0.0149,0.3,0.0238,,
27,포천시,131453,선단동,1,도시대기,202410,0.0024,0.0125,0.26,0.021,18,11
27,포천시,131454,일동면,1,도시대기,202410,0.0018,0.0046,0.27,0.0246,14,9
18,하남시,131542,미사,1,도시대기,202410,0.0018,0.0115,0.29,0.0276,21,11
18,하남시,131541,신장동,1,도시대기,202410,,,,,,
24,화성시,131551,남양읍,1,도시대기,202410,,0.0161,0.32,0.0245,27,15
19,용인시,131417,백암면,1,도시대기,202410,0.0012,0.0091,0.43,0.0176,25,12
19,용인시,131412,수지,1,도시대기,202410,0.0012,0.0176,0.46,0.0211,23,13
19,용인시,131416,이동읍,1,도시대기,202410,0.0012,0.0124,0.4,0.0204,21,11
19,용인시,131414,중부대로,2,도로변,202410,0.0018,0.0218,0.49,0.0176,20,12
17,의왕시,131223,고천동,1,도시대기,202410,0.0014,0.0162,0.4,0.0215,21,9
17,의왕시,131222,부곡3동,1,도시대기,202410,0.0013,0.0226,0.37,0.0227,23,14
3,의정부시,131133,송산3동,1,도시대기,202410,0.0023,0.0163,0.34,0.0178,20,11
3,의정부시,131132,의정부1동,1,도시대기,202410,0.0024,0.0156,0.32,0.0189,27,14
3,의정부시,131131,의정부동,1,도시대기,202410,0.0027,0.0155,0.35,0.0205,22,11
21,이천시,131444,부발읍,1,도시대기,202410,0.0036,0.0138,0.35,0.019,30,17
21,이천시,131443,장호원읍,1,도시대기,202410,0.0027,0.007,0.3,0.0182,26,15
7,평택시,131341,비전동,1,도시대기,202410,0.0022,0.0136,0.25,0.022,29,
7,평택시,131344,송북동,1,도시대기,202410,,0.0114,0.21,0.0259,28,12
21,이천시,131442,창전동,1,도시대기,202410,0.0031,0.0105,0.32,0.0205,23,13
20,파주시,131371,금촌동,1,도시대기,202410,0.0016,0.013,0.37,0.0243,29,16
20,파주시,131372,운정,1,도시대기,202410,0.0013,0.0148,0.43,0.0199,28,16
20,파주시,131374,파주읍,1,도시대기,202410,0.0014,0.0055,0.36,0.0234,22,10
24,화성시,131554,우정읍,1,도시대기,202410,0.0025,0.0113,0.32,0.0273,35,22
24,화성시,131555,청계동,1,도시대기,202410,0.0025,0.0068,0.29,0.0351,21,13
24,화성시,131552,향남읍,1,도시대기,202410,0.0031,0.0144,0.34,0.0252,30,17
31,양평군,131622,양평읍,1,도시대기,202410,0.0013,0.0066,0.28,0.0232,19,11
31,양평군,131621,용문면,1,도시대기,202410,0.0023,0.0051,0.28,0.0214,17,9
28,여주시,131593,가남읍,1,도시대기,202410,0.003,0.0119,0.34,0.0154,35,18
28,여주시,131592,대신면,1,도시대기,202410,0.0028,0.0063,0.33,0.0152,20,14
28,여주시,131591,중앙동,1,도시대기,202410,0.0034,0.0111,0.34,0.0189,25,15
29,연천군,131601,연천,1,도시대기,202410,0.0012,0.0035,0.26,0.0228,21,7
29,연천군,131602,전곡,1,도시대기,202410,0.0016,0.0052,0.27,0.021,23,13
14,오산시,131532,금암로,2,도로변,202410,0.0022,0.0178,0.39,0.0202,25,15
14,오산시,131531,오산동,1,도시대기,202410,0.0022,0.0217,0.35,0.0203,22,13
19,용인시,131413,기흥,1,도시대기,202410,0.0013,0.0164,0.44,0.0216,22,12
19,용인시,131411,김량장동,1,도시대기,202410,0.0013,0.0164,0.46,0.019,20,14
19,용인시,131415,모현읍,1,도시대기,202410,0.0012,0.0099,0.39,0.0203,19,10
1,수원시,131117,고색동,1,도시대기,202410,0.0016,0.0212,0.5,0.0174,26,13
1,수원시,131113,광교동,1,도시대기,202410,0.0015,0.0211,0.37,0.0268,26,17
1,수원시,131111,신풍동,1,도시대기,202410,0.0018,0.018,0.4,0.0249,23,14
1,수원시,131114,영통동,1,도시대기,202410,0.0015,0.0206,0.55,0.0238,23,15
1,수원시,131112,인계동,1,도시대기,202410,0.0019,0.0214,0.51,0.0222,22,13
1,수원시,131115,천천동,1,도시대기,202410,0.0017,0.0213,0.4,0.0232,24,12
1,수원시,131119,호매실,1,도시대기,202410,0.0016,0.0139,0.36,0.0205,22,15
15,시흥시,131233,대야동,1,도시대기,202410,0.0026,0.0256,0.35,0.0196,27,15
15,시흥시,131234,목감동,1,도시대기,202410,0.0028,0.0246,0.37,0.0179,32,15
15,시흥시,131237,배곧동,1,도시대기,202410,0.0031,0.023,0.42,0.021,33,22
9,안산시,131196,대부동,1,도시대기,202410,,0.0108,0.28,0.0324,,
9,안산시,131193,본오동,1,도시대기,202410,0.0023,0.0174,0.41,0.0203,23,12
24,화성시,131553,동탄,1,도시대기,202410,0.0032,0.018,0.33,0.025,23,14
24,화성시,131557,봉담읍,1,도시대기,202410,0.0033,0.0186,0.38,0.022,31,18
24,화성시,131556,새솔동,1,도시대기,202410,0.0032,0.018,0.33,0.0269,25,13
24,화성시,131558,서신면,1,도시대기,202410,0.0028,0.0118,0.32,0.0301,31,20
26,양주시,131562,고읍,1,도시대기,202410,0.0028,0.0111,0.32,0.0195,25,16
26,양주시,131561,백석읍,1,도시대기,202410,0.0028,0.0106,0.31,0.0232,25,12
5,부천시,831151,소사본동,1,도시대기,202410,0.0021,0.018,0.44,0.0226,29,14
5,부천시,831155,송내대로,2,도로변,202410,0.0016,0.0217,0.38,0.0182,31,14
5,부천시,831154,오정동,1,도시대기,202410,0.002,0.0202,0.48,0.0251,30,13
5,부천시,831153,중2동,1,도시대기,202410,0.0024,0.019,0.37,0.027,28,15
2,성남시,131121,단대동,1,도시대기,202410,0.0016,0.0151,0.36,0.0255,21,11
2,성남시,131120,대왕판교로,2,도로변,202410,0.0016,0.0298,0.58,0.0092,22,11
2,성남시,131126,복정동,1,도시대기,202410,0.0018,0.0186,0.39,0.0203,24,11
2,성남시,131129,상대원동,1,도시대기,202410,0.0018,0.0182,0.44,0.022,18,9
2,성남시,131125,성남대로,2,도로변,202410,0.0027,0.0309,0.48,0.0125,23,10
2,성남시,131124,수내동,1,도시대기,202410,0.0012,0.0174,0.41,0.0149,20,11
2,성남시,131128,운중동,1,도시대기,202410,0.0014,0.0209,0.48,0.0215,23,10
2,성남시,131123,정자동,1,도시대기,202410,,0.0131,0.46,0.0212,17,10
1,수원시,131116,경수대로,2,도로변,202410,0.0019,0.0271,0.43,0.019,24,13
15,시흥시,131232,시화산단,1,도시대기,202410,0.0029,0.0169,0.37,0.0212,34,18
15,시흥시,131235,장현동,1,도시대기,202410,0.0026,0.0169,0.31,0.0207,28,16
15,시흥시,131231,정왕동,1,도시대기,202410,0.0026,0.0231,0.39,0.0225,32,18
9,안산시,131191,고잔동,1,도시대기,202410,0.0022,0.0207,0.35,0.0214,21,10
9,안산시,131195,부곡동,1,도시대기,202410,0.0017,0.0256,0.38,0.0203,,
9,안산시,131194,원곡동,1,도시대기,202410,0.0023,0.0197,0.27,0.0202,29,15
9,안산시,131192,초지동,1,도시대기,202410,0.0025,0.0196,0.37,0.0264,,
9,안산시,131198,중앙대로,2,도로변,202410,0.0024,0.0239,0.41,0.0178,24,15
9,안산시,131197,호수동,1,도시대기,202410,0.0023,,0.4,0.0226,22,13
22,안성시,131583,공도읍,1,도시대기,202410,0.0016,0.0114,0.41,0.0251,24,15
22,안성시,131581,봉산동,1,도시대기,202410,0.0015,0.0094,0.4,0.0269,21,11
22,안성시,131584,죽산면,1,도시대기,202410,0.0013,0.0106,0.39,0.0168,30,15
4,안양시,131142,부림동,1,도시대기,202410,0.0021,0.019,0.42,0.0234,29,18
4,안양시,131145,안양2동,1,도시대기,202410,0.0022,0.0219,0.36,0.0217,24,14
4,안양시,131141,안양8동,1,도시대기,202410,0.0019,0.0148,0.35,0.0259,25,17
4,안양시,131144,호계3동,1,도시대기,202410,0.002,0.0164,0.41,0.025,21,14
10,고양시,131384,신원동,1,도시대기,202410,0.0028,0.0088,0.33,0.0206,24,13
10,고양시,131385,주엽동,1,도시대기,202410,0.0038,0.0145,0.35,0.025,31,15
10,고양시,131381,행신동,1,도시대기,202410,0.0036,0.0137,0.31,0.0249,24,14
11,과천시,131202,과천동,1,도시대기,202410,0.0011,0.0166,0.48,0.0192,22,9
11,과천시,131201,별양동,1,도시대기,202410,0.0013,0.0192,0.45,0.0198,21,12
6,광명시,131163,소하동,1,도시대기,202410,0.0014,0.0182,0.52,0.0243,27,14
6,광명시,131161,철산동,1,도시대기,202410,0.0016,0.0174,0.43,0.0249,28,14
25,광주시,131392,경안동,1,도시대기,202410,0.0012,0.0152,0.41,0.0212,22,11
25,광주시,131395,곤지암,1,도시대기,202410,0.0012,0.0127,0.41,0.0221,22,12
25,광주시,131394,오포1동,1,도시대기,202410,0.0012,0.0115,0.41,0.0229,20,11
12,구리시,131211,교문동,1,도시대기,202410,0.0021,0.0089,0.27,0.024,,9
12,구리시,131212,동구동,1,도시대기,202410,,,,,,
16,군포시,131501,당동,1,도시대기,202410,0.0023,0.0219,0.45,0.0267,30,20
16,군포시,131502,산본동,1,도시대기,202410,0.0024,0.0155,0.37,0.0227,23,13
23,김포시,131472,고촌읍,1,도시대기,202410,0.0027,0.0097,0.32,0.02,27,19
15,시흥시,131236,서해안로,2,도로변,202410,0.0028,0.0218,0.5,0.021,29,18
23,김포시,131471,사우동,1,도시대기,202410,0.0031,0.0132,0.34,0.0254,29,19
23,김포시,131473,월곶면,1,도시대기,202410,0.0032,0.0096,0.32,0.0247,25,17
23,김포시,131475,한강로,2,도로변,202410,0.0031,0.0175,0.38,0.0215,33,20
23,김포시,131474,한강신도시,1,도시대기,202410,0.0034,0.013,0.34,0.0278,34,21
